954441.3337,856769.5993,266118.5429,23877.1378,20981.66766,6876.667053
954441.3337,837229.2401,253065.6798,23877.1378,20835.19878,6588.204744
954441.3337,825641.2921,266342.6094,23877.1378,20817.03383,6375.358521
954441.3337,835031.788,257535.0816,23877.1378,21243.00516,6595.163522
954441.3337,831394.89,245605.3507,23877.1378,21261.92146,6065.274813
