3817765.335,2366693.242,311206.1346,95508.5512,68247.07891,7689.070207
3817765.335,1737118.399,161130.81,95508.5512,40081.53589,3890.491992
3817765.335,1417458.554,120438.2304,95508.5512,33865.68917,2539.738627
3817765.335,1250594.449,83815.0632,95508.5512,24930.02988,1894.968123
3817765.335,950310.2197,72824.19193,95508.5512,23371.98329,1623.530376
